order,name,symbol,sector,industry,NIFTY,BANKNIFTY,NIFTYJR,CNX200,NIFTY_MID_SELECT,NIFTYSMLCAP250,NIFTY_TOTAL_MKT,CNX500,NIFTY_MICROCAP250,FO,FYERS_NAME
2007,Oil Country Tubular Limited,OILCOUNTUB,Industrial Services,Oilfield Services/Equipment,False,False,False,False,False,False,False,False,False,False,
2008,C P S Shapers Ltd.,CPS,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,CPS-SM
2009,UCAL Limited,UCAL,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,
2010,DCM Nouvelle Ltd.,DCMNVL,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
2011,Supreme Holdings & Hospitality (India) Limited,SUPREME,Finance,Real Estate Development,False,False,False,False,False,False,False,False,False,False,
2012,Sonam Ltd,SONAMLTD,Consumer Durables,Other Consumer Specialties,False,False,False,False,False,False,False,False,False,False,
2013,Indo US Bio-Tech Ltd.,INDOUS,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
2014,Macobs Technologies Ltd.,MACOBSTECH,Retail Trade,Electronics/Appliance Stores,False,False,False,False,False,False,False,False,False,False,MACOBSTECH-SM
2015,Thaai Casting Limited,TCL,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,TCL-SM
2016,Shreyans Industries Limited,SHREYANIND,Process Industries,Pulp & Paper,False,False,False,False,False,False,False,False,False,False,
2017,Vms Tmt Limited,VMSTMT,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
2018,AION-TECH Solutions Limited,GOLDTECH,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
2019,Jinkushal Industries Limited,JKIPL,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,
2020,Star Paper Mills Ltd.,STARPAPER,Process Industries,Pulp & Paper,False,False,False,False,False,False,False,False,False,False,
2021,Brooks Laboratories Limited,BROOKS,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,
2022,Cords Cable Industries Limited,CORDSCABLE,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,
2023,Elgi Rubber Company Limited,ELGIRUBCO,Producer Manufacturing,Miscellaneous Manufacturing,False,False,False,False,False,False,False,False,False,False,
2024,Lyka Labs Limited,LYKALABS,Health Technology,Pharmaceuticals: Other,False,False,False,False,False,False,False,False,False,False,
2025,Taurian MPS Limited,TAURIAN,Producer Manufacturing,Trucks/Construction/Farm Machinery,False,False,False,False,False,False,False,False,False,False,TAURIAN-SM
2026,Ashwini Container Movers Limited,ASHWINI,Transportation,Trucking,False,False,False,False,False,False,False,False,False,False,ASHWINI-SM
2027,Worth Peripherals Ltd.,WORTHPERI,Process Industries,Containers/Packaging,False,False,False,False,False,False,False,False,False,False,
2028,Aeroflex Neu Limited,AERONEU,Process Industries,Containers/Packaging,False,False,False,False,False,False,False,False,False,False,
2029,Spacenet Enterprises India Ltd.,SPCENET,Commercial Services,Advertising/Marketing Services,False,False,False,False,False,False,False,False,False,False,
2030,Country Club Hospitality & Holidays Limited,CCHHL,Consumer Services,Other Consumer Services,False,False,False,False,False,False,False,False,False,False,
2031,Anya Polytech & Fertilizers Limited,ANYA,Process Industries,Chemicals: Agricultural,False,False,False,False,False,False,False,False,False,False,ANYA-SM
2032,Kothari Sugars & Chemicals Ltd.,KOTARISUG,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
2033,Airan Ltd.,AIRAN,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
2034,Power & Instrumentation (Gujarat) Ltd.,PIGL,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
2035,Ducol Organics & Colours Ltd.,DUCOL,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,DUCOL-SM
2036,M K Proteins Limited,MKPL,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
2037,Zodiac Clothing Company Limited,ZODIACLOTH,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,
2038,Kavveri Defence & Wireless Technologies Limited,KAVDEFENCE,Electronic Technology,Telecommunications Equipment,False,False,False,False,False,False,False,False,False,False,KAVDEFENCE-BE
2039,Byke Hospitality Ltd.,BYKE,Consumer Services,Hotels/Resorts/Cruise lines,False,False,False,False,False,False,False,False,False,False,
2040,Fidel Softech Ltd.,FIDEL,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,FIDEL-SM
2041,Agarwal Toughened Glass India Limited,AGARWALTUF,Process Industries,Industrial Specialties,False,False,False,False,False,False,False,False,False,False,AGARWALTUF-SM
2042,Sakthi Sugars Limited,SAKHTISUG,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
2043,Aarvi Encon Ltd.,AARVI,Commercial Services,Personnel Services,False,False,False,False,False,False,False,False,False,False,
2044,Rana Sugars Limited,RANASUG,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
2045,P S Raj Steels Ltd.,PSRAJ,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,PSRAJ-SM
2046,Veto Switchgears & Cables Ltd.,VETO,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,
2047,Chembond Material Technologies Limited,CHEMBOND,Process Industries,Chemicals: Major Diversified,False,False,False,False,False,False,False,False,False,False,
2048,Eleganz Interiors Ltd.,ELGNZ,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,ELGNZ-SM
2049,Rex Pipes & Cables Industries Ltd.,REXPIPES,Producer Manufacturing,Miscellaneous Manufacturing,False,False,False,False,False,False,False,False,False,False,REXPIPES-SM
2050,Shiva Texyarn Limited,SHIVATEX,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
2051,Tunwal E-Motors Limited,TUNWAL,Consumer Durables,Motor Vehicles,False,False,False,False,False,False,False,False,False,False,TUNWAL-SM
2052,Shree Ram Twistex Limited,SRTL,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
2053,Shivalic Power Control Limited,SPCL,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,SPCL-SM
2054,Jeyyam Global Foods Limited,JEYYAM,Consumer Non-Durables,Food: Major Diversified,False,False,False,False,False,False,False,False,False,False,JEYYAM-SM
2055,Flywings Simulator Training Centre Limited,FWSTC,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,FWSTC-SM
2056,Affordable Robotic & Automation Ltd.,AFFORDABLE,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,
2057,Revathi Equipment India Ltd.,RVTH,Industrial Services,Oilfield Services/Equipment,False,False,False,False,False,False,False,False,False,False,
2058,Envirotech Systems Limited,ENVIRO,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,ENVIRO-SM
2059,Jullundur Motor Agency (Delhi) Ltd,JMA,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,
2060,Integrated Personnel Services Ltd.,IPSL,Commercial Services,Personnel Services,False,False,False,False,False,False,False,False,False,False,IPSL-SM
2061,Maral Overseas Limited,MARALOVER,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
2062,Asian Hotels (West) Limited,AHLWEST,Consumer Services,Hotels/Resorts/Cruise lines,False,False,False,False,False,False,False,False,False,False,
2063,Gillanders Arbuthnot & Co. Ltd.,GILLANDERS,Consumer Non-Durables,Food: Major Diversified,False,False,False,False,False,False,False,False,False,False,
2064,Mega Flex Plastics Limited,MEGAFLEX,Process Industries,Containers/Packaging,False,False,False,False,False,False,False,False,False,False,MEGAFLEX-ST
2065,Rudra Global Infra Products Ltd.,RUDRA,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
2066,Virinchi Ltd.,VIRINCHI,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
2067,P.E. Analytics Limited,PROPEQUITY,Technology Services,Internet Software/Services,False,False,False,False,False,False,False,False,False,False,PROPEQUITY-SM
2068,Avana Electrosystems Limited,AVANA,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,AVANA-SM
2069,Digikore Studios Limited,DIGIKORE,Consumer Services,Movies/Entertainment,False,False,False,False,False,False,False,False,False,False,DIGIKORE-SM
2070,Oneclick Logistics India Limited,OLIL,Transportation,Marine Shipping,False,False,False,False,False,False,False,False,False,False,OLIL-SM
2071,Murudeshwar Ceramics Limited,MURUDCERA,Producer Manufacturing,Building Products,False,False,False,False,False,False,False,False,False,False,
2072,Ramdevbaba Solvent Limited,RBS,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,RBS-SM
2073,Emerald Tyre Manufacturers Ltd.,ETML,Consumer Durables,Automotive Aftermarket,False,False,False,False,False,False,False,False,False,False,ETML-SM
2074,Finbud Financial Services Limited,FINBUD,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,FINBUD-SM
2075,Mahalaxmi Rubtech Ltd,MHLXMIRU,Process Industries,Industrial Specialties,False,False,False,False,False,False,False,False,False,False,
2076,Optivalue Tek Consulting Limited,OPTIVALUE,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,OPTIVALUE-SM
2077,Forcas Studio Limited,FORCAS,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,FORCAS-SM
2078,Manaksia Aluminium Company Ltd,MANAKALUCO,Non-Energy Minerals,Other Metals/Minerals,False,False,False,False,False,False,False,False,False,False,MANAKALUCO-BE
2079,Aarey Drugs & Pharmaceuticals Ltd.,AAREYDRUGS,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,
2080,Quest Laboratories Ltd.,QUESTLAB,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,QUESTLAB-ST
2081,Ema Partners India Limited,EMAPARTNER,Commercial Services,Personnel Services,False,False,False,False,False,False,False,False,False,False,EMAPARTNER-SM
2082,HOAC Foods India Limited,HOACFOODS,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,HOACFOODS-ST
2083,Dhariwalcorp Limited,DHARIWAL,Consumer Non-Durables,Household/Personal Care,False,False,False,False,False,False,False,False,False,False,DHARIWAL-ST
2084,Bannari Amman Spinning Mills Limited,BASML,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
2085,Royal Arc Electrodes Limited,ROYALARC,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,ROYALARC-SM
2086,Shubhshree Biofuels Energy Ltd.,SHUBHSHREE,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,SHUBHSHREE-SM
2087,Jainik Power and Cables Ltd.,JAINIK,Non-Energy Minerals,Aluminum,False,False,False,False,False,False,False,False,False,False,JAINIK-SM
2088,Vaswani Industries Limited,VASWANI,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
2089,Lancor Holdings Limited,LANCORHOL,Finance,Real Estate Development,False,False,False,False,False,False,False,False,False,False,LANCORHOL-BE
2090,Madhav Copper Ltd.,MCL,Non-Energy Minerals,Other Metals/Minerals,False,False,False,False,False,False,False,False,False,False,MCL-BE
2091,Modern Threads (India) Ltd,MODTHREAD,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
2092,Tainwala Chemicals & Plastics (India) Ltd,TAINWALCHM,Process Industries,Containers/Packaging,False,False,False,False,False,False,False,False,False,False,
2093,Blue Water Logistics Limited,BLUEWATER,Transportation,Air Freight/Couriers,False,False,False,False,False,False,False,False,False,False,BLUEWATER-SM
2094,Aeron Composite Limited,AERON,Producer Manufacturing,Miscellaneous Manufacturing,False,False,False,False,False,False,False,False,False,False,AERON-SM
2095,Bharat Road Network Ltd.,BRNL,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
2096,Visaman Global Sales Limited,VISAMAN,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,VISAMAN-ST
2097,Enfuse Solutions Ltd.,ENFUSE,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,ENFUSE-SM
2098,Niraj Cement Structurals Limited,NIRAJ,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
2099,Cash Ur Drive Marketing Limited,CUDML,Commercial Services,Advertising/Marketing Services,False,False,False,False,False,False,False,False,False,False,CUDML-SM
2100,AMJ Land Holdings Ltd.,AMJLAND,Finance,Real Estate Development,False,False,False,False,False,False,False,False,False,False,
2101,Arvee Laboratories (India) Ltd.,ARVEE,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
2102,Aspinwall and Company Limited,ASPINWALL,Transportation,Air Freight/Couriers,False,False,False,False,False,False,False,False,False,False,
2103,Kamdhenu Ventures Ltd.,KAMOPAINTS,Process Industries,Industrial Specialties,False,False,False,False,False,False,False,False,False,False,
2104,Dhara Rail Projects Limited,DHARARAIL,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,DHARARAIL-SM
2105,Superhouse Limited,SUPERHOUSE,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,
2106,Century Extrusions Ltd,CENTEXT,Producer Manufacturing,Metal Fabrication,False,False,False,False,False,False,False,False,False,False,
2107,Baid Finserv Limited,BAIDFIN,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,
2108,Digicontent Ltd.,DGCONTENT,Commercial Services,Commercial Printing/Forms,False,False,False,False,False,False,False,False,False,False,
2109,Uravi Defence and Technology Limited,URAVIDEF,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,
2110,Munish Forge Ltd.,MUNISH,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,MUNISH-SM
2111,PIL Italica Lifestyle Limited,PILITA,Producer Manufacturing,Miscellaneous Manufacturing,False,False,False,False,False,False,False,False,False,False,
2112,Rajputana Biodiesel Limited,RAJPUTANA,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,RAJPUTANA-SM
2113,Energy-Mission Machineries (India) Limited,EMMIL,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,EMMIL-SM
2114,Zee Learn Limited,ZEELEARN,Consumer Services,Other Consumer Services,False,False,False,False,False,False,False,False,False,False,
2115,Khadim India Limited,KHADIM,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,
2116,Indian Terrain Fashions Limited,INDTERRAIN,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,
2117,Mahickra Chemicals Ltd.,MAHICKRA,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,MAHICKRA-ST
2118,Apex Ecotech Ltd.,APEXECO,Utilities,Water Utilities,False,False,False,False,False,False,False,False,False,False,APEXECO-SM
2119,Sadhav Shipping Ltd.,SADHAV,Transportation,Other Transportation,False,False,False,False,False,False,False,False,False,False,SADHAV-SM
2120,Eppeltone Engineers Limited,EEPL,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,EEPL-SM
2121,Natural Capsules Limited,NATCAPSUQ,Health Technology,Pharmaceuticals: Other,False,False,False,False,False,False,False,False,False,False,
2122,Incredible Industries Limited,INCREDIBLE,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
2123,CP Capital Ltd,CPCAP,Consumer Services,Other Consumer Services,False,False,False,False,False,False,False,False,False,False,
2124,Plaza Wires Limited,PLAZACABLE,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,
2125,Filatex Fashions Limited,FILATFASH,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
2126,Prime Cable Industries Limited,PRIMECAB,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,PRIMECAB-SM
2127,GP Petroleums Limited,GULFPETRO,Energy Minerals,Oil Refining/Marketing,False,False,False,False,False,False,False,False,False,False,
2128,Equippp Social Impact Technologies Limited,EQUIPPP,Technology Services,Internet Software/Services,False,False,False,False,False,False,False,False,False,False,EQUIPPP-BE
2129,Emmbi Industries Limited,EMMBI,Process Industries,Containers/Packaging,False,False,False,False,False,False,False,False,False,False,
2130,Sadbhav Engineering Limited,SADBHAV,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,SADBHAV-BE
2131,Renol Polychem Limited,RNPL,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,RNPL-SM
2132,Avi Ansh Textile Limited,AVIANSH,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,AVIANSH-SM
2133,Kritika Wires Limited,KRITIKA,Producer Manufacturing,Metal Fabrication,False,False,False,False,False,False,False,False,False,False,
2134,Indian Emulsifiers Ltd.,IEML,Process Industries,Chemicals: Major Diversified,False,False,False,False,False,False,False,False,False,False,IEML-SM
2135,Dev Information Technology Ltd,DEVIT,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
2136,Rudrabhishek Enterprises Ltd.,REPL,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
2137,Sharp Chucks & Machines Ltd.,SCML,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,SCML-SM
2138,AVRO India Ltd.,AVROIND,Consumer Durables,Home Furnishings,False,False,False,False,False,False,False,False,False,False,
2139,QMS Medical Allied Services Limited,QMSMEDI,Distribution Services,Medical Distributors,False,False,False,False,False,False,False,False,False,False,QMSMEDI-SM
2140,Shri Techtex Limited,SHRITECH,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,SHRITECH-SM
2141,Ruchi Infrastructure Limited,RUCHINFRA,Transportation,Other Transportation,False,False,False,False,False,False,False,False,False,False,
2142,Goldstar Power Ltd.,GOLDSTAR,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,GOLDSTAR-ST
2143,Surani Steel Tubes Ltd.,SURANI,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,SURANI-ST
2144,Rajputana Industries Limited,RAJINDLTD,Non-Energy Minerals,Other Metals/Minerals,False,False,False,False,False,False,False,False,False,False,RAJINDLTD-SM
2145,Silkflex Polymers (India) Ltd.,SILKFLEX,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,SILKFLEX-ST
2146,Shyam Dhani Industries Limited,SHYAMDHANI,Consumer Non-Durables,Food: Major Diversified,False,False,False,False,False,False,False,False,False,False,SHYAMDHANI-SM
2147,Bharat Gears Limited,BHARATGEAR,Producer Manufacturing,Trucks/Construction/Farm Machinery,False,False,False,False,False,False,False,False,False,False,
2148,Magnum Ventures Limited.,MAGNUM,Process Industries,Pulp & Paper,False,False,False,False,False,False,False,False,False,False,
2149,Archidply Industries Limited,ARCHIDPLY,Producer Manufacturing,Building Products,False,False,False,False,False,False,False,False,False,False,
2150,Umiya Buildcon Limited,UMIYA-MRO,Electronic Technology,Electronic Production Equipment,False,False,False,False,False,False,False,False,False,False,
2151,Premier Roadlines Ltd.,PRLIND,Transportation,Trucking,False,False,False,False,False,False,False,False,False,False,PRLIND-SM
2152,Xelpmoc Design And Tech Ltd,XELPMOC,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
2153,Trigyn Technologies Limited,TRIGYN,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
2154,Signet Industries Limited,SIGIND,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
2155,Aartech Solonics Ltd.,AARTECH,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,
2156,Keynote Financial Services Limited,KEYFINSERV,Finance,Investment Banks/Brokers,False,False,False,False,False,False,False,False,False,False,
2157,Esconet Technologies Limited,ESCONET,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,ESCONET-SM
2158,North Eastern Carrying Corp. Ltd.,NECCLTD,Transportation,Other Transportation,False,False,False,False,False,False,False,False,False,False,
2159,AksharChem India Ltd.,AKSHARCHEM,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
2160,Alpa Laboratories Limited,ALPA,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,
2161,Barflex Polyfilms Ltd.,BARFLEX,Process Industries,Containers/Packaging,False,False,False,False,False,False,False,False,False,False,BARFLEX-SM
2162,Beardsell Limited,BEARDSELL,Process Industries,Industrial Specialties,False,False,False,False,False,False,False,False,False,False,
2163,S D Retail Limited,SDREAMS,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,SDREAMS-SM
2164,Bhandari Hosiery Exports Ltd,BHANDARI,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,
2165,Aluwind Infra-Tech Ltd,ALUWIND,Producer Manufacturing,Building Products,False,False,False,False,False,False,False,False,False,False,ALUWIND-SM
2166,Landsmill Green Ltd,LANDSMILL,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,
2167,Hindprakash Industries Ltd.,HPIL,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
2168,De Neers Tools Ltd.,DENEERS,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,DENEERS-ST
2169,Alphageo (India) Ltd.,ALPHAGEO,Industrial Services,Oilfield Services/Equipment,False,False,False,False,False,False,False,False,False,False,
2170,Indbank Merchant Banking Services Limited,INDBANK,Finance,Investment Banks/Brokers,False,False,False,False,False,False,False,False,False,False,
2171,Maha Rashtra Apex Corporation Limited,MAHAPEXLTD,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,
2172,Ishan Dyes and Chemicals Limited,ISHANCH,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,
2173,Usha Financial Services Limited,USHAFIN,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,USHAFIN-SM
2174,Crown Lifters Ltd.,CROWN,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,
2175,Rappid Valves (India) Limited,RAPPID,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,RAPPID-SM
2176,Sampann Utpadan India Ltd,SAMPANN,Producer Manufacturing,Miscellaneous Manufacturing,False,False,False,False,False,False,False,False,False,False,
2177,Spectrum Talent Management Limited,SPECTSTM,Commercial Services,Personnel Services,False,False,False,False,False,False,False,False,False,False,SPECTSTM-SM
2178,Esprit Stones Ltd.,ESPRIT,Non-Energy Minerals,Construction Materials,False,False,False,False,False,False,False,False,False,False,ESPRIT-SM
2179,Tarmat Ltd.,TARMAT,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,TARMAT-BE
2180,Vipul Limited,VIPULLTD,Finance,Real Estate Development,False,False,False,False,False,False,False,False,False,False,VIPULLTD-BE
2181,Indian Phosphate Ltd.,IPHL,Process Industries,Industrial Specialties,False,False,False,False,False,False,False,False,False,False,IPHL-SM
2182,Prajay Engineers Syndicate Ltd,PRAENG,Consumer Durables,Homebuilding,False,False,False,False,False,False,False,False,False,False,
2183,Indowind Energy Limited,INDOWIND,Utilities,Electric Utilities,False,False,False,False,False,False,False,False,False,False,
2184,IVP Ltd,IVP,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
2185,Kay Cee Energy & Infra Limited,KCEIL,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,KCEIL-SM
2186,Winsol Engineers Limited,WINSOL,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,WINSOL-SM
2187,Tips Films Limited,TIPSFILMS,Consumer Services,Movies/Entertainment,False,False,False,False,False,False,False,False,False,False,
2188,Norben Tea & Exports Ltd.,NORBTEAEXP,Consumer Non-Durables,Food: Specialty/Candy,False,False,False,False,False,False,False,False,False,False,NORBTEAEXP-BE
2189,Salona Cotspin Limited,SALONA,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
2190,Durlax Top Surface Limited,DURLAX,Producer Manufacturing,Miscellaneous Manufacturing,False,False,False,False,False,False,False,False,False,False,DURLAX-SM
2191,Jayesh Logistics Limited,JAYESH,Transportation,Air Freight/Couriers,False,False,False,False,False,False,False,False,False,False,JAYESH-SM
2192,Dhunseri Tea & Industries Ltd,DTIL,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
2193,Integra Essentia Limited,ESSENTIA,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,
2194,Ausom Enterprise Limited,AUSOMENT,Finance,Investment Banks/Brokers,False,False,False,False,False,False,False,False,False,False,AUSOMENT-BE
2195,Pritika Engineering Components Ltd.,PRITIKA,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,PRITIKA-SM
2196,Beacon Trusteeship Ltd.,BEACON,Miscellaneous,Investment Trusts/Mutual Funds,False,False,False,False,False,False,False,False,False,False,BEACON-SM
2197,VL E-Governance & IT Solutions Ltd.,VLEGOV,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
2198,Lloyds Luxuries Ltd.,LLOYDS,Retail Trade,Specialty Stores,False,False,False,False,False,False,False,False,False,False,LLOYDS-SM
2199,EPW India Limited,EPWINDIA,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,EPWINDIA-SM
2200,Maheshwari Logistics Ltd.,MAHESHWARI,Transportation,Air Freight/Couriers,False,False,False,False,False,False,False,False,False,False,
2201,KHFM Hospitality & Facility Management Services Ltd.,KHFM,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,KHFM-SM
2202,Shah Alloys Limited,SHAHALLOYS,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
2203,Rapid Fleet Management Services Limited,RAPIDFLEET,Transportation,Trucking,False,False,False,False,False,False,False,False,False,False,RAPIDFLEET-SM
2204,Praxis Home Retail Ltd.,PRAXIS,Retail Trade,Specialty Stores,False,False,False,False,False,False,False,False,False,False,
2205,Aesthetik Engineers Limited,AESTHETIK,Consumer Durables,Home Furnishings,False,False,False,False,False,False,False,False,False,False,AESTHETIK-SM
2206,Aaradhya Disposal Industries Limited,AARADHYA,Process Industries,Containers/Packaging,False,False,False,False,False,False,False,False,False,False,AARADHYA-SM
2207,IBL Finance Ltd.,IBLFL,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,IBLFL-SM
2208,V R Infraspace Ltd.,VR,Finance,Real Estate Development,False,False,False,False,False,False,False,False,False,False,VR-SM
2209,Shree OSFM E-Mobility Limited,SHREEOSFM,Transportation,Other Transportation,False,False,False,False,False,False,False,False,False,False,SHREEOSFM-SM
2210,Balaxi Pharmaceuticals Limited,BALAXI,Distribution Services,Medical Distributors,False,False,False,False,False,False,False,False,False,False,
2211,Positron Energy Limited,POSITRON,Utilities,Gas Distributors,False,False,False,False,False,False,False,False,False,False,POSITRON-SM
2212,Western India Plywoods Ltd.,WIPL,Non-Energy Minerals,Forest Products,False,False,False,False,False,False,False,False,False,False,
2213,Vital Chemtech Ltd.,VITAL,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
2214,Coral India Finance & Housing Ltd.,CORALFINAC,Finance,Investment Managers,False,False,False,False,False,False,False,False,False,False,
2215,Vijaypd Ceutical Limited,VIJAYPD,Distribution Services,Medical Distributors,False,False,False,False,False,False,False,False,False,False,VIJAYPD-ST
